mo_item_id,mo_id,item_id,requested_quantity,issued_quantity,uom,unit_cost,line_amount,source_location,destination_location,required_date,movement_date,remarks
2688,2688,1,435.000,435.000,No,1800.00,783000.00,Assembly Surplus,Central Warehouse,2026-04-21,2026-04-18,Generated move order item for Stator Core 1.5 kW.
2689,2689,1,190.000,190.000,No,1800.00,342000.00,Central Warehouse,Production Line,2026-04-23,2026-04-19,Generated move order item for Stator Core 1.5 kW.
2690,2690,1,263.000,263.000,No,1800.00,473400.00,Production Line,Quality Inspection,2026-04-25,2026-04-20,Generated move order item for Stator Core 1.5 kW.
2691,2691,100,40.000,40.000,No,18500.00,740000.00,Assembly,FG Store,2026-04-22,2026-04-21,Generated move order item for BLDC Motor 1.5 kW.
2692,2692,100,32.000,32.000,No,18500.00,592000.00,FG Store,Dispatch Dock,2026-04-24,2026-04-22,Generated move order item for BLDC Motor 1.5 kW.
2693,2693,23,95.000,95.000,No,120.00,11400.00,Maintenance Store,Maintenance Bay,2026-04-26,2026-04-23,Generated move order item for Bearing 6202-2RS.
2694,2694,1,429.000,429.000,No,1800.00,772200.00,Assembly Surplus,Central Warehouse,2026-04-28,2026-04-24,Generated move order item for Stator Core 1.5 kW.
2695,2695,1,227.000,227.000,No,1800.00,408600.00,Central Warehouse,Production Line,2026-04-30,2026-04-25,Generated move order item for Stator Core 1.5 kW.
2696,2696,1,136.000,136.000,No,1800.00,244800.00,Production Line,Quality Inspection,2026-04-27,2026-04-26,Generated move order item for Stator Core 1.5 kW.
2697,2697,100,59.000,59.000,No,18500.00,1091500.00,Assembly,FG Store,2026-04-29,2026-04-27,Generated move order item for BLDC Motor 1.5 kW.
2698,2698,100,44.000,44.000,No,18500.00,814000.00,FG Store,Dispatch Dock,2026-05-01,2026-04-28,Generated move order item for BLDC Motor 1.5 kW.
2699,2699,23,77.000,77.000,No,120.00,9240.00,Maintenance Store,Maintenance Bay,2026-05-03,2026-04-29,Generated move order item for Bearing 6202-2RS.
2700,2700,1,259.000,259.000,No,1800.00,466200.00,Assembly Surplus,Central Warehouse,2026-05-05,2026-04-30,Generated move order item for Stator Core 1.5 kW.
2701,2701,1,268.000,268.000,No,1800.00,482400.00,Central Warehouse,Production Line,2026-05-02,2026-05-01,Generated move order item for Stator Core 1.5 kW.
2702,2702,1,131.000,131.000,No,1800.00,235800.00,Production Line,Quality Inspection,2026-05-04,2026-05-02,Generated move order item for Stator Core 1.5 kW.
2703,2703,100,29.000,29.000,No,18500.00,536500.00,Assembly,FG Store,2026-05-06,2026-05-03,Generated move order item for BLDC Motor 1.5 kW.
2704,2704,100,35.000,35.000,No,18500.00,647500.00,FG Store,Dispatch Dock,2026-05-08,2026-05-04,Generated move order item for BLDC Motor 1.5 kW.
2705,2705,23,17.000,17.000,No,120.00,2040.00,Maintenance Store,Maintenance Bay,2026-05-10,2026-05-05,Generated move order item for Bearing 6202-2RS.
2706,2706,1,336.000,336.000,No,1800.00,604800.00,Assembly Surplus,Central Warehouse,2026-05-07,2026-05-06,Generated move order item for Stator Core 1.5 kW.
2707,2707,1,327.000,327.000,No,1800.00,588600.00,Central Warehouse,Production Line,2026-05-09,2026-05-07,Generated move order item for Stator Core 1.5 kW.
2708,2708,1,429.000,429.000,No,1800.00,772200.00,Production Line,Quality Inspection,2026-05-11,2026-05-08,Generated move order item for Stator Core 1.5 kW.
2709,2709,100,7.000,7.000,No,18500.00,129500.00,Assembly,FG Store,2026-05-13,2026-05-09,Generated move order item for BLDC Motor 1.5 kW.
2710,2710,100,17.000,17.000,No,18500.00,314500.00,FG Store,Dispatch Dock,2026-05-15,2026-05-10,Generated move order item for BLDC Motor 1.5 kW.
2711,2711,23,46.000,46.000,No,120.00,5520.00,Maintenance Store,Maintenance Bay,2026-05-12,2026-05-11,Generated move order item for Bearing 6202-2RS.
2712,2712,1,446.000,446.000,No,1800.00,802800.00,Assembly Surplus,Central Warehouse,2026-05-14,2026-05-12,Generated move order item for Stator Core 1.5 kW.
2713,2713,1,157.000,157.000,No,1800.00,282600.00,Central Warehouse,Production Line,2026-05-16,2026-05-13,Generated move order item for Stator Core 1.5 kW.
2714,2714,1,488.000,488.000,No,1800.00,878400.00,Production Line,Quality Inspection,2026-05-18,2026-05-14,Generated move order item for Stator Core 1.5 kW.
2715,2715,100,58.000,58.000,No,18500.00,1073000.00,Assembly,FG Store,2026-05-20,2026-05-15,Generated move order item for BLDC Motor 1.5 kW.
2716,2716,100,10.000,10.000,No,18500.00,185000.00,FG Store,Dispatch Dock,2026-05-17,2026-05-16,Generated move order item for BLDC Motor 1.5 kW.
2717,2717,23,39.000,39.000,No,120.00,4680.00,Maintenance Store,Maintenance Bay,2026-05-19,2026-05-17,Generated move order item for Bearing 6202-2RS.
2718,2718,1,166.000,166.000,No,1800.00,298800.00,Assembly Surplus,Central Warehouse,2026-05-21,2026-05-18,Generated move order item for Stator Core 1.5 kW.
2719,2719,1,270.000,270.000,No,1800.00,486000.00,Central Warehouse,Production Line,2026-05-23,2026-05-19,Generated move order item for Stator Core 1.5 kW.
2720,2720,1,466.000,466.000,No,1800.00,838800.00,Production Line,Quality Inspection,2026-05-25,2026-05-20,Generated move order item for Stator Core 1.5 kW.
2721,2721,100,26.000,26.000,No,18500.00,481000.00,Assembly,FG Store,2026-05-22,2026-05-21,Generated move order item for BLDC Motor 1.5 kW.
2722,2722,100,42.000,42.000,No,18500.00,777000.00,FG Store,Dispatch Dock,2026-05-24,2026-05-22,Generated move order item for BLDC Motor 1.5 kW.
2723,2723,23,18.000,18.000,No,120.00,2160.00,Maintenance Store,Maintenance Bay,2026-05-26,2026-05-23,Generated move order item for Bearing 6202-2RS.
2724,2724,1,307.000,307.000,No,1800.00,552600.00,Assembly Surplus,Central Warehouse,2026-05-28,2026-05-24,Generated move order item for Stator Core 1.5 kW.
2725,2725,1,209.000,209.000,No,1800.00,376200.00,Central Warehouse,Production Line,2026-05-30,2026-05-25,Generated move order item for Stator Core 1.5 kW.
2726,2726,1,463.000,463.000,No,1800.00,833400.00,Production Line,Quality Inspection,2026-05-27,2026-05-26,Generated move order item for Stator Core 1.5 kW.
2727,2727,100,48.000,48.000,No,18500.00,888000.00,Assembly,FG Store,2026-05-29,2026-05-27,Generated move order item for BLDC Motor 1.5 kW.
2728,2728,100,17.000,17.000,No,18500.00,314500.00,FG Store,Dispatch Dock,2026-05-31,2026-05-28,Generated move order item for BLDC Motor 1.5 kW.
2729,2729,23,64.000,64.000,No,120.00,7680.00,Maintenance Store,Maintenance Bay,2026-06-02,2026-05-29,Generated move order item for Bearing 6202-2RS.
2730,2730,1,204.000,204.000,No,1800.00,367200.00,Assembly Surplus,Central Warehouse,2026-06-04,2026-05-30,Generated move order item for Stator Core 1.5 kW.
2731,2731,1,247.000,247.000,No,1800.00,444600.00,Central Warehouse,Production Line,2026-06-01,2026-05-31,Generated move order item for Stator Core 1.5 kW.
2732,2732,1,258.000,258.000,No,1800.00,464400.00,Production Line,Quality Inspection,2026-06-03,2026-06-01,Generated move order item for Stator Core 1.5 kW.
2733,2733,100,50.000,50.000,No,18500.00,925000.00,Assembly,FG Store,2026-06-05,2026-06-02,Generated move order item for BLDC Motor 1.5 kW.
2734,2734,100,21.000,21.000,No,18500.00,388500.00,FG Store,Dispatch Dock,2026-06-07,2026-06-03,Generated move order item for BLDC Motor 1.5 kW.
2735,2735,23,5.000,5.000,No,120.00,600.00,Maintenance Store,Maintenance Bay,2026-06-09,2026-06-04,Generated move order item for Bearing 6202-2RS.
2736,2736,1,136.000,136.000,No,1800.00,244800.00,Assembly Surplus,Central Warehouse,2026-06-06,2026-06-05,Generated move order item for Stator Core 1.5 kW.
2737,2737,1,422.000,422.000,No,1800.00,759600.00,Central Warehouse,Production Line,2026-06-08,2026-06-06,Generated move order item for Stator Core 1.5 kW.
2738,2738,1,183.000,183.000,No,1800.00,329400.00,Production Line,Quality Inspection,2026-06-10,2026-06-07,Generated move order item for Stator Core 1.5 kW.
2739,2739,100,8.000,8.000,No,18500.00,148000.00,Assembly,FG Store,2026-06-12,2026-06-08,Generated move order item for BLDC Motor 1.5 kW.
2740,2740,100,27.000,27.000,No,18500.00,499500.00,FG Store,Dispatch Dock,2026-06-14,2026-06-09,Generated move order item for BLDC Motor 1.5 kW.
2741,2741,23,88.000,88.000,No,120.00,10560.00,Maintenance Store,Maintenance Bay,2026-06-11,2026-06-10,Generated move order item for Bearing 6202-2RS.
2742,2742,1,443.000,443.000,No,1800.00,797400.00,Assembly Surplus,Central Warehouse,2026-06-13,2026-06-11,Generated move order item for Stator Core 1.5 kW.
2743,2743,1,477.000,477.000,No,1800.00,858600.00,Central Warehouse,Production Line,2026-06-15,2026-06-12,Generated move order item for Stator Core 1.5 kW.
2744,2744,1,358.000,358.000,No,1800.00,644400.00,Production Line,Quality Inspection,2026-06-17,2026-06-13,Generated move order item for Stator Core 1.5 kW.
2745,2745,100,50.000,50.000,No,18500.00,925000.00,Assembly,FG Store,2026-06-19,2026-06-14,Generated move order item for BLDC Motor 1.5 kW.
2746,2746,100,48.000,48.000,No,18500.00,888000.00,FG Store,Dispatch Dock,2026-06-16,2026-06-15,Generated move order item for BLDC Motor 1.5 kW.
2747,2747,23,6.000,6.000,No,120.00,720.00,Maintenance Store,Maintenance Bay,2026-06-18,2026-06-16,Generated move order item for Bearing 6202-2RS.
2748,2748,1,238.000,238.000,No,1800.00,428400.00,Assembly Surplus,Central Warehouse,2026-06-20,2026-06-17,Generated move order item for Stator Core 1.5 kW.
2749,2749,1,287.000,287.000,No,1800.00,516600.00,Central Warehouse,Production Line,2026-06-22,2026-06-18,Generated move order item for Stator Core 1.5 kW.
2750,2750,1,259.000,259.000,No,1800.00,466200.00,Production Line,Quality Inspection,2026-06-24,2026-06-19,Generated move order item for Stator Core 1.5 kW.
2751,2751,100,51.000,51.000,No,18500.00,943500.00,Assembly,FG Store,2026-06-21,2026-06-20,Generated move order item for BLDC Motor 1.5 kW.
2752,2752,100,59.000,59.000,No,18500.00,1091500.00,FG Store,Dispatch Dock,2026-06-23,2026-06-21,Generated move order item for BLDC Motor 1.5 kW.
2753,2753,23,57.000,57.000,No,120.00,6840.00,Maintenance Store,Maintenance Bay,2026-06-25,2026-06-22,Generated move order item for Bearing 6202-2RS.
2754,2754,1,93.000,93.000,No,1800.00,167400.00,Assembly Surplus,Central Warehouse,2026-06-27,2026-06-23,Generated move order item for Stator Core 1.5 kW.
2755,2755,1,212.000,212.000,No,1800.00,381600.00,Central Warehouse,Production Line,2026-06-29,2026-06-24,Generated move order item for Stator Core 1.5 kW.
2756,2756,1,139.000,139.000,No,1800.00,250200.00,Production Line,Quality Inspection,2026-06-26,2026-06-25,Generated move order item for Stator Core 1.5 kW.
2757,2757,100,31.000,31.000,No,18500.00,573500.00,Assembly,FG Store,2026-06-28,2026-06-26,Generated move order item for BLDC Motor 1.5 kW.
2758,2758,100,18.000,18.000,No,18500.00,333000.00,FG Store,Dispatch Dock,2026-06-30,2026-06-27,Generated move order item for BLDC Motor 1.5 kW.
2759,2759,23,12.000,12.000,No,120.00,1440.00,Maintenance Store,Maintenance Bay,2026-07-02,2026-06-28,Generated move order item for Bearing 6202-2RS.
2760,2760,1,127.000,127.000,No,1800.00,228600.00,Assembly Surplus,Central Warehouse,2026-07-04,2026-06-29,Generated move order item for Stator Core 1.5 kW.
2761,2761,1,273.000,273.000,No,1800.00,491400.00,Central Warehouse,Production Line,2024-04-02,2024-04-01,Generated move order item for Stator Core 1.5 kW.
2762,2762,1,113.000,113.000,No,1800.00,203400.00,Production Line,Quality Inspection,2024-04-04,2024-04-02,Generated move order item for Stator Core 1.5 kW.
2763,2763,100,6.000,6.000,No,18500.00,111000.00,Assembly,FG Store,2024-04-06,2024-04-03,Generated move order item for BLDC Motor 1.5 kW.
2764,2764,100,20.000,20.000,No,18500.00,370000.00,FG Store,Dispatch Dock,2024-04-08,2024-04-04,Generated move order item for BLDC Motor 1.5 kW.
2765,2765,23,66.000,66.000,No,120.00,7920.00,Maintenance Store,Maintenance Bay,2024-04-10,2024-04-05,Generated move order item for Bearing 6202-2RS.
2766,2766,1,334.000,334.000,No,1800.00,601200.00,Assembly Surplus,Central Warehouse,2024-04-07,2024-04-06,Generated move order item for Stator Core 1.5 kW.
2767,2767,1,226.000,226.000,No,1800.00,406800.00,Central Warehouse,Production Line,2024-04-09,2024-04-07,Generated move order item for Stator Core 1.5 kW.
2768,2768,1,349.000,349.000,No,1800.00,628200.00,Production Line,Quality Inspection,2024-04-11,2024-04-08,Generated move order item for Stator Core 1.5 kW.
2769,2769,100,15.000,15.000,No,18500.00,277500.00,Assembly,FG Store,2024-04-13,2024-04-09,Generated move order item for BLDC Motor 1.5 kW.
2770,2770,100,45.000,45.000,No,18500.00,832500.00,FG Store,Dispatch Dock,2024-04-15,2024-04-10,Generated move order item for BLDC Motor 1.5 kW.
2771,2771,23,6.000,6.000,No,120.00,720.00,Maintenance Store,Maintenance Bay,2024-04-12,2024-04-11,Generated move order item for Bearing 6202-2RS.
2772,2772,1,110.000,110.000,No,1800.00,198000.00,Assembly Surplus,Central Warehouse,2024-04-14,2024-04-12,Generated move order item for Stator Core 1.5 kW.
2773,2773,1,465.000,465.000,No,1800.00,837000.00,Central Warehouse,Production Line,2024-04-16,2024-04-13,Generated move order item for Stator Core 1.5 kW.
2774,2774,1,260.000,260.000,No,1800.00,468000.00,Production Line,Quality Inspection,2024-04-18,2024-04-14,Generated move order item for Stator Core 1.5 kW.
2775,2775,100,36.000,36.000,No,18500.00,666000.00,Assembly,FG Store,2024-04-20,2024-04-15,Generated move order item for BLDC Motor 1.5 kW.
2776,2776,100,27.000,27.000,No,18500.00,499500.00,FG Store,Dispatch Dock,2024-04-17,2024-04-16,Generated move order item for BLDC Motor 1.5 kW.
2777,2777,23,67.000,67.000,No,120.00,8040.00,Maintenance Store,Maintenance Bay,2024-04-19,2024-04-17,Generated move order item for Bearing 6202-2RS.
2778,2778,1,387.000,387.000,No,1800.00,696600.00,Assembly Surplus,Central Warehouse,2024-04-21,2024-04-18,Generated move order item for Stator Core 1.5 kW.
2779,2779,1,401.000,401.000,No,1800.00,721800.00,Central Warehouse,Production Line,2024-04-23,2024-04-19,Generated move order item for Stator Core 1.5 kW.
2780,2780,1,162.000,162.000,No,1800.00,291600.00,Production Line,Quality Inspection,2024-04-25,2024-04-20,Generated move order item for Stator Core 1.5 kW.
2781,2781,100,40.000,40.000,No,18500.00,740000.00,Assembly,FG Store,2024-04-22,2024-04-21,Generated move order item for BLDC Motor 1.5 kW.
2782,2782,100,48.000,48.000,No,18500.00,888000.00,FG Store,Dispatch Dock,2024-04-24,2024-04-22,Generated move order item for BLDC Motor 1.5 kW.
2783,2783,23,44.000,44.000,No,120.00,5280.00,Maintenance Store,Maintenance Bay,2024-04-26,2024-04-23,Generated move order item for Bearing 6202-2RS.
2784,2784,1,222.000,222.000,No,1800.00,399600.00,Assembly Surplus,Central Warehouse,2024-04-28,2024-04-24,Generated move order item for Stator Core 1.5 kW.
2785,2785,1,333.000,333.000,No,1800.00,599400.00,Central Warehouse,Production Line,2024-04-30,2024-04-25,Generated move order item for Stator Core 1.5 kW.
2786,2786,1,308.000,308.000,No,1800.00,554400.00,Production Line,Quality Inspection,2024-04-27,2024-04-26,Generated move order item for Stator Core 1.5 kW.
2787,2787,100,19.000,19.000,No,18500.00,351500.00,Assembly,FG Store,2024-04-29,2024-04-27,Generated move order item for BLDC Motor 1.5 kW.
2788,2788,100,58.000,58.000,No,18500.00,1073000.00,FG Store,Dispatch Dock,2024-05-01,2024-04-28,Generated move order item for BLDC Motor 1.5 kW.
2789,2789,23,58.000,58.000,No,120.00,6960.00,Maintenance Store,Maintenance Bay,2024-05-03,2024-04-29,Generated move order item for Bearing 6202-2RS.
2790,2790,1,304.000,304.000,No,1800.00,547200.00,Assembly Surplus,Central Warehouse,2024-05-05,2024-04-30,Generated move order item for Stator Core 1.5 kW.
2791,2791,1,142.000,142.000,No,1800.00,255600.00,Central Warehouse,Production Line,2024-05-02,2024-05-01,Generated move order item for Stator Core 1.5 kW.
2792,2792,1,354.000,354.000,No,1800.00,637200.00,Production Line,Quality Inspection,2024-05-04,2024-05-02,Generated move order item for Stator Core 1.5 kW.
2793,2793,100,56.000,56.000,No,18500.00,1036000.00,Assembly,FG Store,2024-05-06,2024-05-03,Generated move order item for BLDC Motor 1.5 kW.
2794,2794,100,45.000,45.000,No,18500.00,832500.00,FG Store,Dispatch Dock,2024-05-08,2024-05-04,Generated move order item for BLDC Motor 1.5 kW.
2795,2795,23,53.000,53.000,No,120.00,6360.00,Maintenance Store,Maintenance Bay,2024-05-10,2024-05-05,Generated move order item for Bearing 6202-2RS.
2796,2796,1,337.000,337.000,No,1800.00,606600.00,Assembly Surplus,Central Warehouse,2024-05-07,2024-05-06,Generated move order item for Stator Core 1.5 kW.
2797,2797,1,155.000,155.000,No,1800.00,279000.00,Central Warehouse,Production Line,2024-05-09,2024-05-07,Generated move order item for Stator Core 1.5 kW.
2798,2798,1,77.000,77.000,No,1800.00,138600.00,Production Line,Quality Inspection,2024-05-11,2024-05-08,Generated move order item for Stator Core 1.5 kW.
2799,2799,100,40.000,40.000,No,18500.00,740000.00,Assembly,FG Store,2024-05-13,2024-05-09,Generated move order item for BLDC Motor 1.5 kW.
2800,2800,100,15.000,15.000,No,18500.00,277500.00,FG Store,Dispatch Dock,2024-05-15,2024-05-10,Generated move order item for BLDC Motor 1.5 kW.
2801,2801,23,13.000,13.000,No,120.00,1560.00,Maintenance Store,Maintenance Bay,2024-05-12,2024-05-11,Generated move order item for Bearing 6202-2RS.
2802,2802,1,399.000,399.000,No,1800.00,718200.00,Assembly Surplus,Central Warehouse,2024-05-14,2024-05-12,Generated move order item for Stator Core 1.5 kW.
2803,2803,1,245.000,245.000,No,1800.00,441000.00,Central Warehouse,Production Line,2024-05-16,2024-05-13,Generated move order item for Stator Core 1.5 kW.
2804,2804,1,434.000,434.000,No,1800.00,781200.00,Production Line,Quality Inspection,2024-05-18,2024-05-14,Generated move order item for Stator Core 1.5 kW.
2805,2805,100,53.000,53.000,No,18500.00,980500.00,Assembly,FG Store,2024-05-20,2024-05-15,Generated move order item for BLDC Motor 1.5 kW.
2806,2806,100,11.000,11.000,No,18500.00,203500.00,FG Store,Dispatch Dock,2024-05-17,2024-05-16,Generated move order item for BLDC Motor 1.5 kW.
2807,2807,23,78.000,78.000,No,120.00,9360.00,Maintenance Store,Maintenance Bay,2024-05-19,2024-05-17,Generated move order item for Bearing 6202-2RS.
2808,2808,1,201.000,201.000,No,1800.00,361800.00,Assembly Surplus,Central Warehouse,2024-05-21,2024-05-18,Generated move order item for Stator Core 1.5 kW.
