mo_id,mo_number,mo_date,requested_by,requested_by_department,from_department_id,to_department_id,move_order_type,priority,source_location,destination_location,reason,required_date,approved_by,approved_date,issued_by,issued_date,received_by,received_date,status,remarks
1900,MO-2026-1900,2026-05-20,5,1,6,6,Finished Goods to Dispatch,Urgent,FG Store,Dispatch Dock,Finished Goods to Dispatch for motor manufacturing operations.,2026-05-25,8.0,2026-05-20,9.0,2026-05-20,10.0,2026-05-21,Received,Generated internal movement.
1901,MO-2026-1901,2026-05-21,6,3,3,5,Stores to Maintenance,Low,Maintenance Store,Maintenance Bay,Stores to Maintenance for motor manufacturing operations.,2026-05-22,,,,,,,Pending Approval,Generated internal movement.
1902,MO-2026-1902,2026-05-22,7,3,5,3,Return to Stores,Medium,Assembly Surplus,Central Warehouse,Return to Stores for motor manufacturing operations.,2026-05-24,10.0,2026-05-22,11.0,2026-05-22,12.0,2026-05-23,Received,Generated internal movement.
1903,MO-2026-1903,2026-05-23,8,4,3,5,Stores to Production,High,Central Warehouse,Production Line,Stores to Production for motor manufacturing operations.,2026-05-26,11.0,2026-05-23,12.0,2026-05-23,13.0,2026-05-24,Received,Generated internal movement.
1904,MO-2026-1904,2026-05-24,9,4,5,5,Production to Quality,Urgent,Production Line,Quality Inspection,Production to Quality for motor manufacturing operations.,2026-05-28,12.0,2026-05-24,13.0,2026-05-24,1.0,2026-05-25,Received,Generated internal movement.
1905,MO-2026-1905,2026-05-25,10,5,5,6,Production to Finished Goods,Low,Assembly,FG Store,Production to Finished Goods for motor manufacturing operations.,2026-05-30,13.0,2026-05-25,1.0,2026-05-25,3.0,2026-05-26,Received,Generated internal movement.
1906,MO-2026-1906,2026-05-26,11,5,6,6,Finished Goods to Dispatch,Medium,FG Store,Dispatch Dock,Finished Goods to Dispatch for motor manufacturing operations.,2026-05-27,,,,,,,Pending Approval,Generated internal movement.
1907,MO-2026-1907,2026-05-27,12,6,3,5,Stores to Maintenance,High,Maintenance Store,Maintenance Bay,Stores to Maintenance for motor manufacturing operations.,2026-05-29,3.0,2026-05-27,4.0,2026-05-27,5.0,2026-05-28,Received,Generated internal movement.
1908,MO-2026-1908,2026-05-28,13,6,5,3,Return to Stores,Urgent,Assembly Surplus,Central Warehouse,Return to Stores for motor manufacturing operations.,2026-05-31,4.0,2026-05-28,5.0,2026-05-28,6.0,2026-05-29,Received,Generated internal movement.
1909,MO-2026-1909,2026-05-29,1,1,3,5,Stores to Production,Low,Central Warehouse,Production Line,Stores to Production for motor manufacturing operations.,2026-06-02,5.0,2026-05-29,6.0,2026-05-29,7.0,2026-05-30,Received,Generated internal movement.
1910,MO-2026-1910,2026-05-30,3,2,5,5,Production to Quality,Medium,Production Line,Quality Inspection,Production to Quality for motor manufacturing operations.,2026-06-04,6.0,2026-05-30,7.0,2026-05-30,8.0,2026-05-31,Received,Generated internal movement.
1911,MO-2026-1911,2026-05-31,4,2,5,6,Production to Finished Goods,High,Assembly,FG Store,Production to Finished Goods for motor manufacturing operations.,2026-06-01,,,,,,,Pending Approval,Generated internal movement.
1912,MO-2026-1912,2026-06-01,5,1,6,6,Finished Goods to Dispatch,Urgent,FG Store,Dispatch Dock,Finished Goods to Dispatch for motor manufacturing operations.,2026-06-03,8.0,2026-06-01,9.0,2026-06-01,10.0,2026-06-02,Received,Generated internal movement.
1913,MO-2026-1913,2026-06-02,6,3,3,5,Stores to Maintenance,Low,Maintenance Store,Maintenance Bay,Stores to Maintenance for motor manufacturing operations.,2026-06-05,9.0,2026-06-02,10.0,2026-06-02,11.0,2026-06-03,Received,Generated internal movement.
1914,MO-2026-1914,2026-06-03,7,3,5,3,Return to Stores,Medium,Assembly Surplus,Central Warehouse,Return to Stores for motor manufacturing operations.,2026-06-07,10.0,2026-06-03,11.0,2026-06-03,12.0,2026-06-04,Received,Generated internal movement.
1915,MO-2026-1915,2026-06-04,8,4,3,5,Stores to Production,High,Central Warehouse,Production Line,Stores to Production for motor manufacturing operations.,2026-06-09,11.0,2026-06-04,12.0,2026-06-04,13.0,2026-06-05,Received,Generated internal movement.
1916,MO-2026-1916,2026-06-05,9,4,5,5,Production to Quality,Urgent,Production Line,Quality Inspection,Production to Quality for motor manufacturing operations.,2026-06-06,,,,,,,Pending Approval,Generated internal movement.
1917,MO-2026-1917,2026-06-06,10,5,5,6,Production to Finished Goods,Low,Assembly,FG Store,Production to Finished Goods for motor manufacturing operations.,2026-06-08,13.0,2026-06-06,1.0,2026-06-06,3.0,2026-06-07,Received,Generated internal movement.
1918,MO-2026-1918,2026-06-07,11,5,6,6,Finished Goods to Dispatch,Medium,FG Store,Dispatch Dock,Finished Goods to Dispatch for motor manufacturing operations.,2026-06-10,1.0,2026-06-07,3.0,2026-06-07,4.0,2026-06-08,Received,Generated internal movement.
1919,MO-2026-1919,2026-06-08,12,6,3,5,Stores to Maintenance,High,Maintenance Store,Maintenance Bay,Stores to Maintenance for motor manufacturing operations.,2026-06-12,3.0,2026-06-08,4.0,2026-06-08,5.0,2026-06-09,Received,Generated internal movement.
1920,MO-2026-1920,2026-06-09,13,6,5,3,Return to Stores,Urgent,Assembly Surplus,Central Warehouse,Return to Stores for motor manufacturing operations.,2026-06-14,4.0,2026-06-09,5.0,2026-06-09,6.0,2026-06-10,Received,Generated internal movement.
1921,MO-2026-1921,2026-06-10,1,1,3,5,Stores to Production,Low,Central Warehouse,Production Line,Stores to Production for motor manufacturing operations.,2026-06-11,,,,,,,Pending Approval,Generated internal movement.
1922,MO-2026-1922,2026-06-11,3,2,5,5,Production to Quality,Medium,Production Line,Quality Inspection,Production to Quality for motor manufacturing operations.,2026-06-13,6.0,2026-06-11,7.0,2026-06-11,8.0,2026-06-12,Received,Generated internal movement.
1923,MO-2026-1923,2026-06-12,4,2,5,6,Production to Finished Goods,High,Assembly,FG Store,Production to Finished Goods for motor manufacturing operations.,2026-06-15,7.0,2026-06-12,8.0,2026-06-12,9.0,2026-06-13,Received,Generated internal movement.
1924,MO-2026-1924,2026-06-13,5,1,6,6,Finished Goods to Dispatch,Urgent,FG Store,Dispatch Dock,Finished Goods to Dispatch for motor manufacturing operations.,2026-06-17,8.0,2026-06-13,9.0,2026-06-13,10.0,2026-06-14,Received,Generated internal movement.
1925,MO-2026-1925,2026-06-14,6,3,3,5,Stores to Maintenance,Low,Maintenance Store,Maintenance Bay,Stores to Maintenance for motor manufacturing operations.,2026-06-19,9.0,2026-06-14,10.0,2026-06-14,11.0,2026-06-15,Received,Generated internal movement.
1926,MO-2026-1926,2026-06-15,7,3,5,3,Return to Stores,Medium,Assembly Surplus,Central Warehouse,Return to Stores for motor manufacturing operations.,2026-06-16,,,,,,,Pending Approval,Generated internal movement.
1927,MO-2026-1927,2026-06-16,8,4,3,5,Stores to Production,High,Central Warehouse,Production Line,Stores to Production for motor manufacturing operations.,2026-06-18,11.0,2026-06-16,12.0,2026-06-16,13.0,2026-06-17,Received,Generated internal movement.
1928,MO-2026-1928,2026-06-17,9,4,5,5,Production to Quality,Urgent,Production Line,Quality Inspection,Production to Quality for motor manufacturing operations.,2026-06-20,12.0,2026-06-17,13.0,2026-06-17,1.0,2026-06-18,Received,Generated internal movement.
1929,MO-2026-1929,2026-06-18,10,5,5,6,Production to Finished Goods,Low,Assembly,FG Store,Production to Finished Goods for motor manufacturing operations.,2026-06-22,13.0,2026-06-18,1.0,2026-06-18,3.0,2026-06-19,Received,Generated internal movement.
1930,MO-2026-1930,2026-06-19,11,5,6,6,Finished Goods to Dispatch,Medium,FG Store,Dispatch Dock,Finished Goods to Dispatch for motor manufacturing operations.,2026-06-24,1.0,2026-06-19,3.0,2026-06-19,4.0,2026-06-20,Received,Generated internal movement.
1931,MO-2026-1931,2026-06-20,12,6,3,5,Stores to Maintenance,High,Maintenance Store,Maintenance Bay,Stores to Maintenance for motor manufacturing operations.,2026-06-21,,,,,,,Pending Approval,Generated internal movement.
1932,MO-2026-1932,2026-06-21,13,6,5,3,Return to Stores,Urgent,Assembly Surplus,Central Warehouse,Return to Stores for motor manufacturing operations.,2026-06-23,4.0,2026-06-21,5.0,2026-06-21,6.0,2026-06-22,Received,Generated internal movement.
1933,MO-2026-1933,2026-06-22,1,1,3,5,Stores to Production,Low,Central Warehouse,Production Line,Stores to Production for motor manufacturing operations.,2026-06-25,5.0,2026-06-22,6.0,2026-06-22,7.0,2026-06-23,Received,Generated internal movement.
1934,MO-2026-1934,2026-06-23,3,2,5,5,Production to Quality,Medium,Production Line,Quality Inspection,Production to Quality for motor manufacturing operations.,2026-06-27,6.0,2026-06-23,7.0,2026-06-23,8.0,2026-06-24,Received,Generated internal movement.
1935,MO-2026-1935,2026-06-24,4,2,5,6,Production to Finished Goods,High,Assembly,FG Store,Production to Finished Goods for motor manufacturing operations.,2026-06-29,7.0,2026-06-24,8.0,2026-06-24,9.0,2026-06-25,Received,Generated internal movement.
1936,MO-2026-1936,2026-06-25,5,1,6,6,Finished Goods to Dispatch,Urgent,FG Store,Dispatch Dock,Finished Goods to Dispatch for motor manufacturing operations.,2026-06-26,,,,,,,Pending Approval,Generated internal movement.
1937,MO-2026-1937,2026-06-26,6,3,3,5,Stores to Maintenance,Low,Maintenance Store,Maintenance Bay,Stores to Maintenance for motor manufacturing operations.,2026-06-28,9.0,2026-06-26,10.0,2026-06-26,11.0,2026-06-27,Received,Generated internal movement.
1938,MO-2026-1938,2026-06-27,7,3,5,3,Return to Stores,Medium,Assembly Surplus,Central Warehouse,Return to Stores for motor manufacturing operations.,2026-06-30,10.0,2026-06-27,11.0,2026-06-27,12.0,2026-06-28,Received,Generated internal movement.
1939,MO-2026-1939,2026-06-28,8,4,3,5,Stores to Production,High,Central Warehouse,Production Line,Stores to Production for motor manufacturing operations.,2026-07-02,11.0,2026-06-28,12.0,2026-06-28,13.0,2026-06-29,Received,Generated internal movement.
1940,MO-2026-1940,2026-06-29,9,4,5,5,Production to Quality,Urgent,Production Line,Quality Inspection,Production to Quality for motor manufacturing operations.,2026-07-04,12.0,2026-06-29,13.0,2026-06-29,1.0,2026-06-30,Received,Generated internal movement.
1941,MO-2024-1941,2024-04-01,10,5,5,6,Production to Finished Goods,Low,Assembly,FG Store,Production to Finished Goods for motor manufacturing operations.,2024-04-02,,,,,,,Pending Approval,Generated internal movement.
1942,MO-2024-1942,2024-04-02,11,5,6,6,Finished Goods to Dispatch,Medium,FG Store,Dispatch Dock,Finished Goods to Dispatch for motor manufacturing operations.,2024-04-04,1.0,2024-04-02,3.0,2024-04-02,4.0,2024-04-03,Received,Generated internal movement.
1943,MO-2024-1943,2024-04-03,12,6,3,5,Stores to Maintenance,High,Maintenance Store,Maintenance Bay,Stores to Maintenance for motor manufacturing operations.,2024-04-06,3.0,2024-04-03,4.0,2024-04-03,5.0,2024-04-04,Received,Generated internal movement.
1944,MO-2024-1944,2024-04-04,13,6,5,3,Return to Stores,Urgent,Assembly Surplus,Central Warehouse,Return to Stores for motor manufacturing operations.,2024-04-08,4.0,2024-04-04,5.0,2024-04-04,6.0,2024-04-05,Received,Generated internal movement.
1945,MO-2024-1945,2024-04-05,1,1,3,5,Stores to Production,Low,Central Warehouse,Production Line,Stores to Production for motor manufacturing operations.,2024-04-10,5.0,2024-04-05,6.0,2024-04-05,7.0,2024-04-06,Received,Generated internal movement.
1946,MO-2024-1946,2024-04-06,3,2,5,5,Production to Quality,Medium,Production Line,Quality Inspection,Production to Quality for motor manufacturing operations.,2024-04-07,,,,,,,Pending Approval,Generated internal movement.
1947,MO-2024-1947,2024-04-07,4,2,5,6,Production to Finished Goods,High,Assembly,FG Store,Production to Finished Goods for motor manufacturing operations.,2024-04-09,7.0,2024-04-07,8.0,2024-04-07,9.0,2024-04-08,Received,Generated internal movement.
1948,MO-2024-1948,2024-04-08,5,1,6,6,Finished Goods to Dispatch,Urgent,FG Store,Dispatch Dock,Finished Goods to Dispatch for motor manufacturing operations.,2024-04-11,8.0,2024-04-08,9.0,2024-04-08,10.0,2024-04-09,Received,Generated internal movement.
1949,MO-2024-1949,2024-04-09,6,3,3,5,Stores to Maintenance,Low,Maintenance Store,Maintenance Bay,Stores to Maintenance for motor manufacturing operations.,2024-04-13,9.0,2024-04-09,10.0,2024-04-09,11.0,2024-04-10,Received,Generated internal movement.
1950,MO-2024-1950,2024-04-10,7,3,5,3,Return to Stores,Medium,Assembly Surplus,Central Warehouse,Return to Stores for motor manufacturing operations.,2024-04-15,10.0,2024-04-10,11.0,2024-04-10,12.0,2024-04-11,Received,Generated internal movement.
1951,MO-2024-1951,2024-04-11,8,4,3,5,Stores to Production,High,Central Warehouse,Production Line,Stores to Production for motor manufacturing operations.,2024-04-12,,,,,,,Pending Approval,Generated internal movement.
1952,MO-2024-1952,2024-04-12,9,4,5,5,Production to Quality,Urgent,Production Line,Quality Inspection,Production to Quality for motor manufacturing operations.,2024-04-14,12.0,2024-04-12,13.0,2024-04-12,1.0,2024-04-13,Received,Generated internal movement.
1953,MO-2024-1953,2024-04-13,10,5,5,6,Production to Finished Goods,Low,Assembly,FG Store,Production to Finished Goods for motor manufacturing operations.,2024-04-16,13.0,2024-04-13,1.0,2024-04-13,3.0,2024-04-14,Received,Generated internal movement.
1954,MO-2024-1954,2024-04-14,11,5,6,6,Finished Goods to Dispatch,Medium,FG Store,Dispatch Dock,Finished Goods to Dispatch for motor manufacturing operations.,2024-04-18,1.0,2024-04-14,3.0,2024-04-14,4.0,2024-04-15,Received,Generated internal movement.
1955,MO-2024-1955,2024-04-15,12,6,3,5,Stores to Maintenance,High,Maintenance Store,Maintenance Bay,Stores to Maintenance for motor manufacturing operations.,2024-04-20,3.0,2024-04-15,4.0,2024-04-15,5.0,2024-04-16,Received,Generated internal movement.
1956,MO-2024-1956,2024-04-16,13,6,5,3,Return to Stores,Urgent,Assembly Surplus,Central Warehouse,Return to Stores for motor manufacturing operations.,2024-04-17,,,,,,,Pending Approval,Generated internal movement.
1957,MO-2024-1957,2024-04-17,1,1,3,5,Stores to Production,Low,Central Warehouse,Production Line,Stores to Production for motor manufacturing operations.,2024-04-19,5.0,2024-04-17,6.0,2024-04-17,7.0,2024-04-18,Received,Generated internal movement.
1958,MO-2024-1958,2024-04-18,3,2,5,5,Production to Quality,Medium,Production Line,Quality Inspection,Production to Quality for motor manufacturing operations.,2024-04-21,6.0,2024-04-18,7.0,2024-04-18,8.0,2024-04-19,Received,Generated internal movement.
1959,MO-2024-1959,2024-04-19,4,2,5,6,Production to Finished Goods,High,Assembly,FG Store,Production to Finished Goods for motor manufacturing operations.,2024-04-23,7.0,2024-04-19,8.0,2024-04-19,9.0,2024-04-20,Received,Generated internal movement.
1960,MO-2024-1960,2024-04-20,5,1,6,6,Finished Goods to Dispatch,Urgent,FG Store,Dispatch Dock,Finished Goods to Dispatch for motor manufacturing operations.,2024-04-25,8.0,2024-04-20,9.0,2024-04-20,10.0,2024-04-21,Received,Generated internal movement.
1961,MO-2024-1961,2024-04-21,6,3,3,5,Stores to Maintenance,Low,Maintenance Store,Maintenance Bay,Stores to Maintenance for motor manufacturing operations.,2024-04-22,,,,,,,Pending Approval,Generated internal movement.
1962,MO-2024-1962,2024-04-22,7,3,5,3,Return to Stores,Medium,Assembly Surplus,Central Warehouse,Return to Stores for motor manufacturing operations.,2024-04-24,10.0,2024-04-22,11.0,2024-04-22,12.0,2024-04-23,Received,Generated internal movement.
1963,MO-2024-1963,2024-04-23,8,4,3,5,Stores to Production,High,Central Warehouse,Production Line,Stores to Production for motor manufacturing operations.,2024-04-26,11.0,2024-04-23,12.0,2024-04-23,13.0,2024-04-24,Received,Generated internal movement.
1964,MO-2024-1964,2024-04-24,9,4,5,5,Production to Quality,Urgent,Production Line,Quality Inspection,Production to Quality for motor manufacturing operations.,2024-04-28,12.0,2024-04-24,13.0,2024-04-24,1.0,2024-04-25,Received,Generated internal movement.
1965,MO-2024-1965,2024-04-25,10,5,5,6,Production to Finished Goods,Low,Assembly,FG Store,Production to Finished Goods for motor manufacturing operations.,2024-04-30,13.0,2024-04-25,1.0,2024-04-25,3.0,2024-04-26,Received,Generated internal movement.
1966,MO-2024-1966,2024-04-26,11,5,6,6,Finished Goods to Dispatch,Medium,FG Store,Dispatch Dock,Finished Goods to Dispatch for motor manufacturing operations.,2024-04-27,,,,,,,Pending Approval,Generated internal movement.
1967,MO-2024-1967,2024-04-27,12,6,3,5,Stores to Maintenance,High,Maintenance Store,Maintenance Bay,Stores to Maintenance for motor manufacturing operations.,2024-04-29,3.0,2024-04-27,4.0,2024-04-27,5.0,2024-04-28,Received,Generated internal movement.
1968,MO-2024-1968,2024-04-28,13,6,5,3,Return to Stores,Urgent,Assembly Surplus,Central Warehouse,Return to Stores for motor manufacturing operations.,2024-05-01,4.0,2024-04-28,5.0,2024-04-28,6.0,2024-04-29,Received,Generated internal movement.
1969,MO-2024-1969,2024-04-29,1,1,3,5,Stores to Production,Low,Central Warehouse,Production Line,Stores to Production for motor manufacturing operations.,2024-05-03,5.0,2024-04-29,6.0,2024-04-29,7.0,2024-04-30,Received,Generated internal movement.
